BG5X7R067BA;4,00;;ROLAMENTO  CONTRA EIXO EATON FS5406 FSB6406 FS6306  ( 25590/25522 )
2RP798121;4,00;; REPARO ALAVANCA TRAMBULADOR CAMBIO FORD VW ( COMPLETO COM ROLAMENTO )
3C455A212CA;2,00;;CONJUNTO TUBO DE EXTENSAO
003093;1,00;;ANEL DE AJUSTE LADO ESQUERDO DIFERENCIAL RS240 RS245 MS248  ( porca )
BC45/    1240/AA/;1,00;;ROLAMENTO RODA TRASEIRA FORD CARGO  ( EXTERNO )  ( 362A/368A )
2R0127177J;4,00;;FILTRO  DIESEL RACOR SEPARADOR DAGUA  ( SISTEMA COPO MOVEL ROSCA 1-14 )
E5HT17K624AA;4,00;;BOMBA LAVADORA PARABRISA RESERVATORIO GASOLINA 12V ( CLIMATIZADOR VW FORD MB )
GE191CAR;4,00;;TENSOR DE CORREA
2R0109287A;3,00;;JUNTA DISTRIBUICAO MOTOR
802773CAR;1,00;;ROLAMENTO
BC458A084AA;5,00;;RESERVATORIO AGUA RADIADOR FORD CARGO                                
61320851;96,00;;SEMI-CONE
BH0X6K701AA;3,00;;RETENTOR EIXO SAIDA TOMADA FORCA MOTOR CUMMINS ISB 5.9 ISB 6.7 
2V2311133A;3,00;;CONJ ROLAMENTO
6C455D223BCCAR;2,00;;CINTA
1342855CAR;2,00;;JUNTA
133785BNCAR;2,00;;JUNTA
BC4513A318AACAR;2,00;;CHICOTE
BH1X4209FA;1,00;;COROA E PINHAO 39X9 RAT 4.33 DIFERENCIAL MERITOR RD145 ( ANTERIOR )
2S658100AA;30,00;;TAMPA
BF6X7E242AACAR;6,00;;GUARDA-PO
BH2X7017BA;1,00;;EIXO PILOTO TRANSMISSAO EATON  FTS16108  
BG5X6108EA;4,00;;KIT PISTAO E ANEIS PINO E TRAVAS MOTOR CUMMINS ISC 8.3 6CIL EURO III
NF383589AA;3,00;;PARAFUSO
DC465J256AC;1,00;;SILENCIOSO CATALIZADOR  NOVO CARGO EXTRA PESADO   ( DISPOSITIVO DE POS TRATAMENTO )
BG5X6008CA;1,00;;JOGO JUNTAS INFERIOR MOTOR CUMMINS ISB 5.9 6 CIL. EURO III   ISB 6.7 EURO V 
1S6513335AB;4,00;;INTERRUPTOR
3691282;1,00;;TENSIONADOR DE CORREIA
BH1X7A081BACAR;2,00;;ALAVANCA EXTERNA
2R0301211CCAR;1,00;;MORINGA CAMBIO
2994598;2,00;;TAMPA
TE3103157CAR;1,00;;TAMPA
2RR199383ACAR;1,00;;TIRANTE ESTABILIZADOR CAMBIO
2R0109293B;1,00;;RETENTOR DIANTEIRO VIRABREQUIM MOTOR CUMMINS ISB ISB 3.9 ISB 5.9 ( SEM  PISTA ) 5338295 
BF0X4865AACAR;1,00;;TERMINALFLANGE YOKE
HYDRA6820;4,00;;HYDRA 68 LUBRAX (1X20LT)
BG1X6019AA;1,00;;TAMPA CAIXA DIANTEIRA DISTRIBUICAO MOTOR CUMMINS 6CTAA 8.3 6CIL  ( 3926847 )
BG4X4800AA;1,00;;ROLAMENTO CARDAN 40MM ( BORRACHA CARDAN COM ROLAMENTO INTERNO 40MM ) PADRAO ORIGINAL
XC4510884AA;2,00;;BULBO DE TEMPERATURA DO MOTOR
2RBK211117;1,00;;ROLAMENTO CARDAN 35MM  ( SISTEMA ORIGINAL PISTA ESTREITA SEM ABA ) MANCAL E ROLAMENTO 
T16525885;2,00;;CAIXA SUPORTE LD  DIFERENCIAL MERITOR RS240 MS245 MS248  ( SINO )
013945415ACAR;1,00;;INTERRUPTOR
2Z0511153CAR;5,00;;BATENTE DESLIZ
2R0127177E;2,00;;FILTRO COMBUSTIVEL MOTOR MWM X10 X12 
23B103085CAR;2,00;;RETENTOR TRASEIRO
BH6X8A616AACAR;1,00;;POLIA-VISCOSA
