93BG13009BACAR;3,00;;LAMPADA-H7-12V
2C4516605XACAR;1,00;;EMBLEMA CARGO
1C4515A424ACCAR;1,00;;LANTERNA
BF9T6305AAX;1,00;;ROLAMENTO VOLANTE MOTOR
3C352A793AACAR;1,00;;CABO FREIO
86HU16813AAWCAR;2,00;;COBERTURA DOBRADICA
86HU15A403CA;1,00;;LANTERNA EXT TETO LD 
86HU15A403CB;1,00;;LANTERNA  EXT TETO  LE 
2SS937537CAR;1,00;;TAMPA CAIXA FUSIVEL
85HBE23943CAYSCCAR;1,00;;REVESTIMENTO PORTA LE
     7C45E23862AA;1,00;;BOLSA DA PORTA LD FORD CARGO ( CINZA GRAFITE )
2C341000192JA;2,00;;COXIM.DIANT.INF.CAB.AP2008.(02PÇ)
W711306S439;1,00;;P/FUSO.DT.CABINE.LD.12X75.(01PC)
LM15101/15245CAR;2,00;;ROL.DIANT.EXT.-F250/F350
6L5Z3A428AACAR;1,00;;SEMI-EIXO DIANT. LD
ACP11215A2A;1,00;;ROLAMENTO
98AG5484DA;5,00;;BUCHA
F85Z1542528D;8,00;;EMBLEMA FORD
GAMJ6731BA;3,00;;FILTRO OLEO CHEVROLET
GAMJ6731CA;10,00;;FILTRO OLEO VOLKS
GAMJ9155BA;2,00;;FILTRO COMBUS
GAMJ9155CA;2,00;;FILTRO COMBUS
GAMJ9601DA;1,00;;FILTRO DE AR
BG5X6529AA;2,00;;BALANCIM
F87Z16916BACAR;1,00;;RANGER - TODAS  S/ ALAVANCA 
4R8Q6N652AA;2,00;;JUNTA-RETORNO-TURBO
"	BF6T6312B ";1,00;;POLIA VIRABREQUIM MOTOR CUMMINS 4BT 3.9 6BT 5.9
6C1J2M008AB;1,00;;PASTILHA DE FREIO TRASEIRO FORD TRANSIT 
5L552A809ABCAR;1,00;;RANGER TRASEIRO ESQUERDO 05
TN4105393CAR;1,00;;RETENTOR-DIANT.C/PISTA
BF5X6020C;1,00;;JUNTA CARCACA ENGRENAGENS DISTRIBUICAO MOTOR CUMMINS 4BTAA 3.9 6BTAA 5.9  ( FORMATO Y )
BF5X6020CCAR;1,00;;JUNTA.CARC/BLOCO-(712)-SPAL60482AN
AB399176ACCAR;1,00;;FILTRO COMB.REFIL 2.2L/3.2L  
W713228S307;1,00;;GRAMPO 
85HBE22621AAYYF;3,00;;COBERTURA MACANETA INTERNA PORTA LE 
TKT823453CAR;4,00;;PRESILHA
YC459C799BBCAR;1,00;;CABO-ACEL.ROSCA-6CT-1,727-(CBV101465)
YC459C799BB;1,00;;CABO DE ACELERADOR
BG5X9C520FACAR;1,00;;TUBO-MODULO/BOMBA
GB5Z6K254A;1,00;;TENSOR
GG9Z6068A;2,00;;LIMITADOR
GK2Q6D354AA;3,00;;RETENTOR
GK2Z6700A;2,00;;RETENTOR
GN1A12K073AA;1,00;;SENSOR
GN1G6065AA;38,00;;PARAFUSO
GN1G/    6529/AA/;12,00;;BALANCIM VALV
GN1G6584AA;4,00;;JUNTA TAMPA
GN1G6A258AA;3,00;;CAPA MANCAL
GN1G6A517AA;12,00;;VEDADOR
GN1G6C301AA;2,00;;CORREIA MOTOR
GN1G6D339AB;3,00;;PARAFUSO
GN1G6K245BD;4,00;;POLIA TENSORA
GN1G8A504AA;2,00;;CONEXAO
GN1P7D494CA;1,00;;VALVULA
GN1Z6009E;1,00;;BLOCO MOTOR
GN1Z6250C;1,00;;ARVORE ADMISS
GN1Z6268D;20,00;;CORREIA COMANDO MOTOR 1.5 12V DRAGON   
GN1Z6333L;8,00;;CASQUILHO
GN1Z6333M;6,00;;CASQUILHO
GN1Z6337G;1,00;;CASQUILHO
GN1Z6675A;2,00;;CARTER.DRAGON.(1.5L/AUTM)
NFE866054QFCAR;2,00;;PINO   
BH6X7370AA;2,00;;REPARO ALAVANCA CAMBIO CARGO 816 1119 ANO 2011...
SUK573CAR;1,00;;JOGO REPARO ALAVANCA CAMBIO ( ESFERICO ) FORD CARGO 816 1119 ANO 2011...
5C3Z17626AACAR;1,00;;SAIA.INF.PCHQ.DTF250
XC35/    6038/AD/;2,00;;COXIM DIANTEIRO DO MOTOR LD ( COM SUPORTE )  CUMMINS  F250 F350 F4000
2C353B439AB ;1,00;;BIELETA DIANTEIRA ESQUERDA FORD F4000
KIT17C400FACAR;2,00;;JG.PALHETAS F250/F350/F4000 
W717823S300;4,00;;REBITE
8C3518045AB;2,00;;AMORTECEDOR DIANTEIRO FORD F4000 ANO 1999...
81DBE219A72AECAR;1,00;;TRAVA INT PORTA CARGO LD 
GN1Z8310M;1,00;;DEFLETOR AR
GN1Z8507B;1,00;;JUNTA
GN1Z13008AQ;1,00;;FAROL-LD
GN1Z3A331R;1,00;;JG.REP.HOMOCI
GN1Z3A331V;1,00;;JG.REP.HOMOCI
GN1Z6D309A;4,00;;CASQUILHO
GN1Z8K556C;1,00;;ADAPTADOR
GN1Z9D290C;1,00;;INTERRUPTOR
GN117M125DA;1,00;;SUPORTE COXIM
GN118A080AA;1,00;;RESERVATORIO RADIADOR 
GN151007B1B;1,00;;RODA LIGA LEV
GN1517404AA;1,00;;MOTOR LIMP.TR
J7BZ7M125B;3,00;;SUPORTE COXIM
J7BZ16612A;1,00;;CAPUZ
XC3516738BB;1,00;;ISOLADOR DE SOM DO CAPUZ (COLANTE)  F250/350/4000
6337BCAR;2,00;;JOGO DE BRONZINA DE BIELA KA 1.0 3CC
J7BZ6068HCAR;1,00;;COXIM
2T2130085JCAR;1,00;;TUBO COMBUSTIVEL
7M3599430B22AACAR;5,00;;INSERTO TAMPA TRAS.LD 
